"MES_INFORMACION","REGIÓN","COMUNA","SEXO","EDAD_TRAMO","NACIONALIDAD","TITULAR_CARGA","TRAMO","BENEFICIARIOS"
202412,"Del Libertador General Bernardo O'Higgins","Chimbarongo","Mujer","70 a 74 años","Extranjera","Titular","A",3
202412,"Del Bíobío","Negrete","Mujer","20 a 24 años","Extranjera","Carga","B",1
202412,"Del Maule","Parral","Hombre","70 a 74 años","Extranjera","Titular","C",1
202412,"De Los Lagos","Osorno","Mujer","40 a 44 años","Chilena","Carga","A",6
202412,"De Valparaíso","Viña Del Mar","Mujer","70 a 74 años","Extranjera","Carga","A",3
202412,"Metropolitana De Santiago","La Florida","Hombre","55 a 59 años","Chilena","Carga","C",10
202412,"De La Araucanía","Loncoche","Mujer","45 a 49 años","Extranjera","Titular","D",2
202412,"Metropolitana De Santiago","Santiago","Mujer","80 a más años","Chilena","Carga","C",7
202412,"Metropolitana De Santiago","Isla De Maipo","Mujer","70 a 74 años","Chilena","Titular","A",3
202412,"Del Bíobío","Coronel","Hombre","10 a 14 años","Chilena","Titular","C",1
202412,"Metropolitana De Santiago","La Pintana","Mujer","45 a 49 años","Extranjera","Carga","B",5
202412,"De Atacama","Freirina","Mujer","S.I.","Chilena","Titular","A",3
202412,"De Los Lagos","Los Muermos","Hombre","00 a 4 años","Extranjera","Carga","A",3
202412,"Del Maule","Talca","Mujer","20 a 24 años","Extranjera","Carga","C",4
202412,"De Arica Y Parinacota","General Lagos","Mujer","10 a 14 años","Chilena","Titular","A",3
202412,"De Tarapacá","Iquique","Indeterminado","30 a 34 años","Extranjera","Titular","A",3
202412,"Del Libertador General Bernardo O'Higgins","Placilla","Hombre","60 a 64 años","Extranjera","Titular","B",2
202412,"Del Maule","Molina","Mujer","15 a 19 años","Extranjera","Titular","C",3
202412,"De Los Ríos","Mariquina","Hombre","55 a 59 años","Extranjera","Titular","B",2
202412,"De Aysén Del Gral. C. Ibáñez Del Campo","Cisnes","Mujer","10 a 14 años","Extranjera","Carga","C",1
202412,"De Valparaíso","La Ligua","Mujer","70 a 74 años","Extranjera","Titular","B",1
202412,"De Aysén Del Gral. C. Ibáñez Del Campo","Guaitecas","Mujer","60 a 64 años","Chilena","Titular","D",3
202412,"De Los Lagos","Río Negro","Hombre","20 a 24 años","Extranjera","Titular","A",2
202412,"Metropolitana De Santiago","El Monte","Mujer","35 a 39 años","Extranjera","Carga","C",2
202412,"Del Libertador General Bernardo O'Higgins","Santa Cruz","Mujer","65 a 69 años","Extranjera","Carga","B",2
202412,"Del Maule","San Javier","Hombre","25 a 29 años","Chilena","Carga","A",1
202412,"De Ñuble","Cobquecura","Mujer","35 a 39 años","Extranjera","Titular","A",4
202412,"Metropolitana De Santiago","Renca","Hombre","20 a 24 años","Extranjera","Carga","B",10
202412,"Del Bíobío","Nacimiento","Mujer","10 a 14 años","Extranjera","Titular","A",1
202412,"De Los Ríos","Río Bueno","Hombre","65 a 69 años","Extranjera","Titular","B",3
202412,"Del Bíobío","Yumbel","Hombre","S.I.","Chilena","Titular","A",3
202412,"De La Araucanía","Temuco","Mujer","80 a más años","Extranjera","Carga","D",1
202412,"De Aysén Del Gral. C. Ibáñez Del Campo","Lago Verde","Hombre","15 a 19 años","Chilena","Carga","B",2
202412,"Metropolitana De Santiago","Padre Hurtado","Hombre","45 a 49 años","Extranjera","Carga","C",1
202412,"De Valparaíso","Panquehue","Mujer","05 a 09 años","Chilena","Titular","B",2
202412,"Del Bíobío","Alto Biobío","Mujer","40 a 44 años","Extranjera","Titular","A",1
202412,"Metropolitana De Santiago","San José De Maipo","Hombre","15 a 19 años","Extranjera","Titular","A",7
202412,"De Los Lagos","Chonchi","Mujer","25 a 29 años","Chilena","Carga","B",4
202412,"De Valparaíso","Villa Alemana","Mujer","65 a 69 años","Extranjera","Titular","D",3
202412,"De Valparaíso","Hijuelas","Mujer","25 a 29 años","Extranjera","Carga","C",1
202412,"De Coquimbo","Salamanca","Hombre","50 a 54 años","Chilena","Carga","C",1
202412,"Del Bíobío","Cañete","Hombre","00 a 4 años","Chilena","Titular","B",1
202412,"Del Libertador General Bernardo O'Higgins","San Fernando","Hombre","25 a 29 años","Extranjera","Carga","A",3
202412,"Del Bíobío","Yumbel","Mujer","25 a 29 años","Extranjera","Titular","C",1
202412,"De Atacama","Alto Del Carmen","Hombre","25 a 29 años","Extranjera","Titular","C",1
202412,"Metropolitana De Santiago","La Reina","Mujer","00 a 4 años","Chilena","Titular","D",1
202412,"De Antofagasta","Sierra Gorda","Mujer","10 a 14 años","Chilena","Titular","A",6
202412,"De Los Lagos","Hualaihué","Hombre","15 a 19 años","Extranjera","Titular","A",5
202412,"De Aysén Del Gral. C. Ibáñez Del Campo","Tortel","Hombre","40 a 44 años","Chilena","Titular","D",3
202412,"Metropolitana De Santiago","San Miguel","Mujer","35 a 39 años","Chilena","Carga","A",2
202412,"De Los Lagos","Purranque","Mujer","80 a más años","Chilena","Carga","C",1
202412,"Metropolitana De Santiago","Buin","Mujer","60 a 64 años","Extranjera","Carga","B",1
202412,"De Aysén Del Gral. C. Ibáñez Del Campo","Cisnes","Hombre","05 a 09 años","Extranjera","Carga","B",1
202412,"De La Araucanía","Collipulli","Mujer","05 a 09 años","Extranjera","Titular","A",1
202412,"Del Maule","San Rafael","Hombre","20 a 24 años","Extranjera","Titular","B",1
202412,"Del Libertador General Bernardo O'Higgins","San Vicente","Hombre","25 a 29 años","Chilena","Carga","C",7
202412,"Del Libertador General Bernardo O'Higgins","Nancagua","Mujer","30 a 34 años","Chilena","Carga","D",1
202412,"De La Araucanía","Victoria","Hombre","25 a 29 años","Extranjera","Titular","A",3
202412,"De Coquimbo","La Higuera","Hombre","05 a 09 años","Chilena","Titular","B",1
202412,"De Antofagasta","Mejillones","Mujer","25 a 29 años","Extranjera","Carga","C",1
202412,"Del Libertador General Bernardo O'Higgins","Santa Cruz","Mujer","40 a 44 años","Chilena","Carga","D",10
202412,"De Ñuble","Portezuelo","Mujer","50 a 54 años","Extranjera","Titular","A",1
202412,"De Los Lagos","Ancud","Hombre","70 a 74 años","Extranjera","Titular","A",2
202412,"Del Libertador General Bernardo O'Higgins","Lolol","Hombre","45 a 49 años","Extranjera","Titular","A",6
202412,"Del Libertador General Bernardo O'Higgins","Requínoa","Mujer","80 a más años","Chilena","Titular","C",11
202412,"De La Araucanía","Pucón","Hombre","30 a 34 años","Chilena","Carga","D",3
202412,"De Tarapacá","Alto Hospicio","Hombre","65 a 69 años","Chilena","Carga","B",1
202412,"De La Araucanía","Cholchol","Hombre","00 a 4 años","Extranjera","Titular","A",1
202412,"Del Bíobío","Talcahuano","Mujer","60 a 64 años","Extranjera","Carga","C",1
202412,"Metropolitana De Santiago","La Cisterna","Mujer","80 a más años","Chilena","Carga","C",1
202412,"Del Libertador General Bernardo O'Higgins","Santa Cruz","Mujer","25 a 29 años","Extranjera","Carga","B",1
202412,"De Atacama","Chañaral","Mujer","05 a 09 años","Chilena","Titular","B",1
202412,"De Tarapacá","Colchane","Hombre","25 a 29 años","Chilena","Titular","A",8
202412,"De La Araucanía","Los Sauces","Hombre","S.I.","Chilena","Carga","B",1
202412,"De Valparaíso","La Cruz","Mujer","80 a más años","Extranjera","Titular","D",1
202412,"De La Araucanía","Carahue","Mujer","10 a 14 años","Extranjera","Carga","A",1
202412,"De Los Lagos","Chonchi","Mujer","50 a 54 años","Extranjera","Carga","B",1
202412,"De Los Lagos","Calbuco","Hombre","70 a 74 años","Extranjera","Titular","A",1
202412,"Del Maule","Maule","Hombre","S.I.","Extranjera","Titular","A",1
202412,"De Los Ríos","Panguipulli","Hombre","55 a 59 años","Extranjera","Titular","D",1
202412,"De Los Lagos","Quinchao","Mujer","10 a 14 años","Chilena","Titular","B",4
202412,"Metropolitana De Santiago","Las Condes","Hombre","40 a 44 años","Chilena","Carga","C",9
202412,"De Valparaíso","Llaillay","Mujer","25 a 29 años","Extranjera","Carga","A",2
202412,"De Magallanes Y De La Antártica Chilena","Porvenir","Mujer","70 a 74 años","Chilena","Carga","D",2
202412,"De Atacama","Freirina","Hombre","35 a 39 años","Extranjera","Titular","C",2
202412,"De Valparaíso","La Ligua","Hombre","S.I.","Extranjera","Titular","B",1
202412,"De Los Lagos","Quemchi","Mujer","50 a 54 años","Extranjera","Titular","A",1
202412,"De Ñuble","San Carlos","Mujer","15 a 19 años","Chilena","Titular","D",3
202412,"Metropolitana De Santiago","Puente Alto","Hombre","40 a 44 años","Extranjera","Carga","B",1
202412,"De Valparaíso","Cartagena","Mujer","05 a 09 años","Extranjera","Carga","C",2
202412,"De Antofagasta","Tocopilla","Hombre","10 a 14 años","Extranjera","Carga","D",3
202412,"Del Bíobío","Arauco","Mujer","15 a 19 años","Extranjera","Titular","C",1
202412,"De La Araucanía","Carahue","Mujer","80 a más años","Chilena","Carga","D",1
202412,"Metropolitana De Santiago","Puente Alto","Hombre","00 a 4 años","Extranjera","Titular","B",3
202412,"De Ñuble","San Fabián","Hombre","25 a 29 años","Chilena","Carga","B",3
202412,"Del Libertador General Bernardo O'Higgins","Rancagua","Hombre","S.I.","Chilena","Carga","D",1
202412,"Metropolitana De Santiago","La Reina","Hombre","75 a 79 años","Chilena","Titular","A",5
202412,"De Magallanes Y De La Antártica Chilena","Primavera","Hombre","10 a 14 años","Chilena","Carga","C",1
202412,"De La Araucanía","Teodoro Schmidt","Mujer","55 a 59 años","Extranjera","Titular","A",1
202412,"Del Bíobío","Coronel","Mujer","50 a 54 años","Extranjera","Carga","C",1
202412,"Del Bíobío","Hualqui","Hombre","45 a 49 años","Extranjera","Titular","B",4
202412,"Metropolitana De Santiago","Paine","Mujer","40 a 44 años","Chilena","Carga","A",1
202412,"De Valparaíso","Rinconada","Mujer","05 a 09 años","Extranjera","Carga","D",1
202412,"Del Bíobío","Lota","Mujer","50 a 54 años","Extranjera","Carga","D",1
202412,"De Valparaíso","Santo Domingo","Mujer","20 a 24 años","Extranjera","Titular","C",2
202412,"Del Libertador General Bernardo O'Higgins","Olivar","Hombre","20 a 24 años","Extranjera","Titular","D",2
202412,"Del Libertador General Bernardo O'Higgins","Doñihue","Hombre","55 a 59 años","Extranjera","Titular","D",2
202412,"De La Araucanía","Loncoche","Mujer","30 a 34 años","Extranjera","Titular","D",1
202412,"Del Libertador General Bernardo O'Higgins","Pumanque","Mujer","15 a 19 años","Extranjera","Carga","A",2
202412,"De Ñuble","El Carmen","Hombre","35 a 39 años","Chilena","Carga","B",4
202412,"De Los Lagos","Hualaihué","Mujer","35 a 39 años","Chilena","Carga","D",1
202412,"Del Libertador General Bernardo O'Higgins","Pumanque","Hombre","65 a 69 años","Chilena","Titular","A",7
202412,"De Los Ríos","Los Lagos","Mujer","30 a 34 años","Chilena","Carga","A",1
202412,"Del Libertador General Bernardo O'Higgins","Nancagua","Hombre","15 a 19 años","Extranjera","Carga","D",1
202412,"Metropolitana De Santiago","Melipilla","Indeterminado","45 a 49 años","Extranjera","Titular","A",1
202412,"De La Araucanía","Lonquimay","Hombre","75 a 79 años","Chilena","Titular","D",2
202412,"Del Bíobío","Lebu","Mujer","30 a 34 años","Extranjera","Titular","C",2
202412,"Del Libertador General Bernardo O'Higgins","Palmilla","Hombre","40 a 44 años","Extranjera","Titular","B",3
202412,"De Coquimbo","La Serena","Hombre","10 a 14 años","Chilena","Titular","C",3
202412,"De Los Lagos","Puerto Varas","Hombre","70 a 74 años","Extranjera","Titular","C",2
202412,"De La Araucanía","Curarrehue","Mujer","65 a 69 años","Chilena","Carga","C",2
202412,"De Antofagasta","San Pedro De Atacama","Mujer","65 a 69 años","Extranjera","Titular","C",4
202412,"De Arica Y Parinacota","General Lagos","Mujer","60 a 64 años","Chilena","Titular","B",1
202412,"De Los Lagos","Dalcahue","Hombre","80 a más años","Chilena","Titular","C",5
202412,"Metropolitana De Santiago","Curacaví","Hombre","60 a 64 años","Chilena","Carga","D",1
202412,"De Los Lagos","Castro","Mujer","55 a 59 años","Extranjera","Titular","D",8
202412,"Del Libertador General Bernardo O'Higgins","Malloa","Hombre","45 a 49 años","Extranjera","Titular","A",5
202412,"De Valparaíso","Cartagena","Mujer","45 a 49 años","Extranjera","Titular","D",2
202412,"Del Libertador General Bernardo O'Higgins","Olivar","Hombre","05 a 09 años","Chilena","Titular","B",4
202412,"De Los Lagos","Maullín","Mujer","40 a 44 años","Chilena","Carga","B",6
202412,"De Los Lagos","Cochamó","Hombre","45 a 49 años","Extranjera","Titular","C",1
202412,"Metropolitana De Santiago","Ñuñoa","Hombre","25 a 29 años","Chilena","Carga","A",2
202412,"De Los Lagos","Castro","Hombre","80 a más años","Extranjera","Titular","C",1
202412,"Del Libertador General Bernardo O'Higgins","Litueche","Hombre","30 a 34 años","Extranjera","Titular","D",4
202412,"Del Libertador General Bernardo O'Higgins","Pichidegua","Hombre","55 a 59 años","Extranjera","Titular","B",7
202412,"Metropolitana De Santiago","Lo Barnechea","Mujer","60 a 64 años","Extranjera","Carga","A",1
202412,"De Valparaíso","Zapallar","Mujer","70 a 74 años","Extranjera","Titular","C",2
202412,"De Valparaíso","San Esteban","Mujer","05 a 09 años","Chilena","Titular","B",4
202412,"Del Bíobío","Santa Juana","Hombre","15 a 19 años","Extranjera","Carga","A",1
202412,"Del Libertador General Bernardo O'Higgins","Palmilla","Mujer","50 a 54 años","Extranjera","Titular","C",1
202412,"Del Maule","Chanco","Mujer","45 a 49 años","Chilena","Carga","A",1
202412,"De La Araucanía","Loncoche","Hombre","05 a 09 años","Chilena","Titular","B",9
202412,"De La Araucanía","Perquenco","Hombre","15 a 19 años","Chilena","Titular","D",4
202412,"De Ñuble","Pemuco","Mujer","10 a 14 años","Extranjera","Carga","D",1
202412,"Metropolitana De Santiago","Ñuñoa","Hombre","80 a más años","Extranjera","Carga","B",3
202412,"Del Maule","Río Claro","Mujer","15 a 19 años","Chilena","Carga","A",2
202412,"De Los Ríos","Panguipulli","Mujer","10 a 14 años","Extranjera","Carga","C",2
202412,"De La Araucanía","Padre Las Casas","Mujer","55 a 59 años","Extranjera","Titular","C",5
202412,"De Valparaíso","Petorca","Mujer","80 a más años","Chilena","Titular","A",1
202412,"De Valparaíso","Valparaíso","Hombre","05 a 09 años","Extranjera","Titular","B",1
202412,"De Los Lagos","Dalcahue","Hombre","30 a 34 años","Extranjera","Titular","B",6
202412,"Del Bíobío","Concepción","Mujer","S.I.","Extranjera","Titular","A",1
202412,"Del Maule","Yerbas Buenas","Mujer","70 a 74 años","Chilena","Titular","A",10
202412,"Del Libertador General Bernardo O'Higgins","Rancagua","Mujer","45 a 49 años","Extranjera","Carga","A",4
202412,"Del Bíobío","Chiguayante","Hombre","35 a 39 años","Chilena","Carga","C",1
202412,"De Valparaíso","Valparaíso","Mujer","70 a 74 años","Extranjera","Carga","A",3
202412,"De Valparaíso","Villa Alemana","Hombre","S.I.","Chilena","Titular","A",5
202412,"Metropolitana De Santiago","Cerro Navia","Mujer","75 a 79 años","Extranjera","Titular","C",1
202412,"Del Bíobío","Arauco","Hombre","15 a 19 años","Extranjera","Carga","B",1
202412,"De Valparaíso","Limache","Hombre","05 a 09 años","Chilena","Titular","B",6
202412,"Metropolitana De Santiago","San Joaquín","Mujer","30 a 34 años","Extranjera","Carga","C",6
202412,"Metropolitana De Santiago","Providencia","Indeterminado","30 a 34 años","Chilena","Titular","D",1
202412,"De Arica Y Parinacota","General Lagos","Hombre","50 a 54 años","Extranjera","Titular","C",1
202412,"Metropolitana De Santiago","Isla De Maipo","Mujer","35 a 39 años","Chilena","Carga","A",1
202412,"Metropolitana De Santiago","Cerro Navia","Indeterminado","60 a 64 años","Extranjera","Titular","A",1
202412,"Metropolitana De Santiago","Calera De Tango","Mujer","65 a 69 años","Extranjera","Carga","B",1
202412,"De La Araucanía","Vilcún","Hombre","30 a 34 años","Extranjera","Titular","A",4
202412,"Del Maule","Maule","Mujer","25 a 29 años","Chilena","Carga","A",1
202412,"De La Araucanía","Cunco","Hombre","30 a 34 años","Extranjera","Titular","A",2
202412,"De Los Ríos","Futrono","Mujer","60 a 64 años","Extranjera","Titular","B",2
202412,"Del Libertador General Bernardo O'Higgins","San Vicente","Mujer","55 a 59 años","Extranjera","Carga","D",2
202412,"De Los Lagos","Puqueldón","Mujer","25 a 29 años","Chilena","Carga","D",2
202412,"Del Bíobío","Talcahuano","Hombre","15 a 19 años","Extranjera","Carga","C",11
202412,"De Los Lagos","Futaleufú","Mujer","60 a 64 años","Extranjera","Titular","A",2
202412,"Metropolitana De Santiago","El Bosque","Hombre","45 a 49 años","Extranjera","Carga","A",3
202412,"De Coquimbo","Illapel","Hombre","60 a 64 años","Extranjera","Titular","D",1
202412,"De Los Lagos","Puerto Octay","Mujer","35 a 39 años","Chilena","Carga","C",5
202412,"De Los Lagos","Ancud","Mujer","65 a 69 años","Extranjera","Titular","D",1
202412,"Metropolitana De Santiago","Pudahuel","Hombre","60 a 64 años","Chilena","Carga","D",2
202412,"De Valparaíso","Isla De Pascua","Hombre","75 a 79 años","Extranjera","Titular","B",2
202412,"De Coquimbo","La Higuera","Mujer","40 a 44 años","Chilena","Carga","B",1
202412,"De Valparaíso","Juan Fernández","Mujer","35 a 39 años","Extranjera","Titular","B",1
202412,"Metropolitana De Santiago","Padre Hurtado","Mujer","65 a 69 años","Extranjera","Carga","D",1
202412,"De Tarapacá","Huara","Mujer","10 a 14 años","Extranjera","Carga","B",2
202412,"Del Libertador General Bernardo O'Higgins","Rengo","Hombre","60 a 64 años","Extranjera","Titular","D",2
202412,"De Valparaíso","Calle Larga","Mujer","40 a 44 años","Extranjera","Carga","B",1
